Date,QQQM
2024-09-09,185.19813537597656
2024-09-10,186.87149047851562
2024-09-11,190.9014129638672
2024-09-12,192.85203552246094
2024-09-13,193.70355224609375
2024-09-16,192.87181091308594
2024-09-17,192.98072814941406
2024-09-18,192.11929321289062
2024-09-19,196.98095703125
2024-09-20,196.63441467285156
2024-09-23,197.14013671875
2024-09-24,198.07229614257812
2024-09-25,198.31028747558594
2024-09-26,199.7581024169922
2024-09-27,198.6474609375
2024-09-30,199.17303466796875
2024-10-01,196.4063262939453
2024-10-02,196.7038116455078
2024-10-03,196.54513549804688
2024-10-04,198.88543701171875
2024-10-07,196.75341796875
2024-10-08,199.6986083984375
2024-10-09,201.2753448486328
2024-10-10,201.07701110839844
2024-10-11,201.3348388671875
2024-10-14,203.0404815673828
2024-10-15,200.333251953125
2024-10-16,200.333251953125
2024-10-17,200.51173400878906
2024-10-18,201.8207244873047
2024-10-21,202.1876678466797
2024-10-22,202.4058074951172
2024-10-23,199.3416290283203
2024-10-24,200.92825317382812
2024-10-25,202.14801025390625
2024-10-28,202.20748901367188
2024-10-29,204.09161376953125
2024-10-30,202.60415649414062
2024-10-31,197.4674072265625
2024-11-01,198.9251251220703
2024-11-04,198.34996032714844
2024-11-05,200.8885955810547
2024-11-06,206.332763671875
2024-11-07,209.5853729248047
2024-11-08,209.85308837890625
2024-11-11,209.73410034179688
2024-11-12,209.36721801757812
2024-11-13,209.0697021484375
2024-11-14,207.59213256835938
2024-11-15,202.643798828125
2024-11-18,204.0817108154297
2024-11-19,205.47994995117188
2024-11-20,205.38076782226562
2024-11-21,206.14434814453125
2024-11-22,206.44180297851562
2024-11-25,206.76907348632812
2024-11-26,207.87974548339844
2024-11-27,206.26332092285156
2024-11-29,208.04830932617188
2024-12-02,210.3291015625
2024-12-03,210.9736785888672
2024-12-04,213.57180786132812
2024-12-05,213.00656127929688
2024-12-06,214.9105224609375
2024-12-09,213.24453735351562
2024-12-10,212.4908905029297
2024-12-11,216.30874633789062
2024-12-12,214.92044067382812
2024-12-13,216.58641052246094
2024-12-16,219.66053771972656
2024-12-17,218.73829650878906
2024-12-18,210.86459350585938
2024-12-19,209.85308837890625
2024-12-20,211.75706481933594
2024-12-23,213.7929229736328
2024-12-24,216.7026824951172
2024-12-26,216.53384399414062
2024-12-27,213.66380310058594
2024-12-30,210.7937774658203
2024-12-31,208.9962615966797
2025-01-02,208.59906005859375
2025-01-03,211.98548889160156
2025-01-06,214.4384307861328
2025-01-07,210.6249542236328
2025-01-08,210.7044219970703
2025-01-10,207.40733337402344
2025-01-13,206.70223999023438
2025-01-14,206.5135498046875
2025-01-15,211.19102478027344
2025-01-16,209.760986328125
2025-01-17,213.29637145996094
2025-01-21,214.60726928710938
2025-01-22,217.31838989257812
2025-01-23,217.79507446289062
2025-01-24,216.5437774658203
2025-01-27,210.2476043701172
2025-01-28,213.32615661621094
2025-01-29,212.95872497558594
2025-01-30,213.8524932861328
2025-01-31,213.5049285888672
2025-02-03,211.83651733398438
2025-02-04,214.4582977294922
2025-02-05,215.4017333984375
2025-02-06,216.53384399414062
2025-02-07,213.86244201660156
2025-02-10,216.3551025390625
2025-02-11,215.89825439453125
2025-02-12,216.03729248046875
2025-02-13,219.0861053466797
2025-02-14,220.029541015625
2025-02-18,220.5558624267578
2025-02-19,220.56582641601562
2025-02-20,219.6521453857422
2025-02-21,215.11373901367188
2025-02-24,212.5614776611328
2025-02-25,209.909912109375
2025-02-26,210.4164276123047
2025-02-27,204.6266632080078
2025-02-28,207.8144989013672
2025-03-03,203.33566284179688
2025-03-04,202.61070251464844
2025-03-05,205.21261596679688
2025-03-06,199.671142578125
2025-03-07,201.1011962890625
2025-03-10,193.52389526367188
2025-03-11,192.78900146484375
2025-03-12,195.02346801757812
2025-03-13,191.48805236816406
2025-03-14,196.11587524414062
2025-03-17,197.38705444335938
2025-03-18,194.1296844482422
2025-03-19,196.6223602294922
2025-03-20,195.93711853027344
2025-03-21,196.6422119140625
2025-03-24,200.80799865722656
2025-03-25,202.0513458251953
2025-03-26,198.36105346679688
2025-03-27,197.1873016357422
2025-03-28,192.05470275878906
2025-03-31,191.9950408935547
2025-04-01,193.56663513183594
2025-04-02,194.95919799804688
2025-04-03,184.644287109375
2025-04-04,173.35455322265625
2025-04-07,173.58331298828125
2025-04-08,170.48983764648438
2025-04-09,190.50299072265625
2025-04-10,182.77426147460938
2025-04-11,186.0269012451172
2025-04-14,187.41946411132812
2025-04-15,187.57859802246094
2025-04-16,181.9287567138672
2025-04-17,181.88897705078125
2025-04-21,177.45265197753906
2025-04-22,182.0282440185547
2025-04-23,186.07662963867188
2025-04-24,191.3584442138672
2025-04-25,193.52685546875
2025-04-28,193.47711181640625
2025-04-29,194.77020263671875
2025-04-30,194.8100128173828
2025-05-01,197.09776306152344
2025-05-02,200.17138671875
2025-05-05,199.0573272705078
2025-05-06,197.157470703125
2025-05-07,197.9631805419922
2025-05-08,199.96249389648438
2025-05-09,199.8928680419922
2025-05-12,207.95980834960938
2025-05-13,211.14280700683594
2025-05-14,212.4060516357422
2025-05-15,212.68458557128906
2025-05-16,213.5598907470703
2025-05-19,213.79861450195312
2025-05-20,213.0625457763672
2025-05-21,210.08843994140625
2025-05-22,210.54598999023438
2025-05-23,208.5466766357422
2025-05-27,213.4703826904297
2025-05-28,212.5254364013672
2025-05-29,212.95314025878906
2025-05-30,212.61492919921875
2025-06-02,214.28602600097656
2025-06-03,215.95709228515625
2025-06-04,216.52407836914062
2025-06-05,214.87289428710938
2025-06-06,217.00152587890625
2025-06-09,217.35960388183594
2025-06-10,218.7820281982422
2025-06-11,218.055908203125
2025-06-12,218.55323791503906
2025-06-13,215.78799438476562
2025-06-16,218.8218231201172
2025-06-17,216.663330078125
2025-06-18,216.64344787597656
2025-06-20,215.68853759765625
2025-06-23,217.95574951171875
2025-06-24,221.29283142089844
2025-06-25,221.87057495117188
2025-06-26,223.9425506591797
2025-06-27,224.71954345703125
2025-06-30,226.22373962402344
2025-07-01,224.24139404296875
2025-07-02,225.83523559570312
2025-07-03,228.0366973876953
2025-07-07,226.30340576171875
2025-07-08,226.4727783203125
2025-07-09,228.08651733398438
2025-07-10,227.74781799316406
2025-07-11,227.249755859375
2025-07-14,228.05662536621094
2025-07-15,228.28573608398438
2025-07-16,228.5347900390625
2025-07-17,230.3577117919922
2025-07-18,230.1584930419922
2025-07-21,231.323974609375
2025-07-22,230.1584930419922
2025-07-23,231.20445251464844
2025-07-24,231.69253540039062
2025-07-25,232.24041748046875
2025-07-28,232.98753356933594
2025-07-29,232.6388702392578
2025-07-30,232.8978729248047
2025-07-31,231.67263793945312
2025-08-01,227.1401824951172
2025-08-04,231.323974609375
2025-08-05,229.71022033691406
2025-08-06,232.61895751953125
2025-08-07,233.44573974609375
2025-08-08,235.6073760986328
2025-08-11,234.9200439453125
2025-08-12,237.85865783691406
2025-08-13,237.9881591796875
2025-08-14,237.7740020751953
2025-08-15,236.73301696777344
2025-08-18,236.65333557128906
2025-08-19,233.45571899414062
2025-08-20,232.07107543945312
2025-08-21,231.02513122558594
2025-08-22,234.56141662597656
2025-08-25,233.8740997314453
2025-08-26,234.8502960205078
2025-08-27,235.1890106201172
2025-08-28,236.6632843017578
2025-08-29,233.90396118164062
2025-09-02,231.95155334472656
2025-09-03,233.72467041015625
2025-09-04,235.87632751464844
2025-09-05,236.2349395751953
2025-09-08,237.36058044433594
2025-09-09,238.06784057617188
2025-09-10,238.13758850097656
2025-09-11,239.5321807861328
2025-09-12,240.56817626953125
2025-09-15,242.66006469726562
2025-09-16,242.44090270996094
2025-09-17,241.95278930664062
2025-09-18,244.1741943359375
2025-09-19,245.83773803710938
2025-09-22,247.2460174560547
2025-09-23,245.60037231445312
2025-09-24,244.74264526367188
2025-09-25,243.68544006347656
2025-09-26,244.72268676757812
2025-09-29,245.8297576904297
2025-09-30,246.46807861328125
2025-10-01,247.6748809814453
2025-10-02,248.67225646972656
2025-10-03,247.6649169921875
2025-10-06,249.51002502441406
2025-10-07,248.1935272216797
2025-10-08,251.0459747314453
2025-10-09,250.7467498779297
2025-10-10,242.02980041503906
2025-10-13,247.17620849609375
2025-10-14,245.56048583984375
2025-10-15,247.22607421875
2025-10-16,246.348388671875
2025-10-17,247.9541473388672
2025-10-20,251.0958251953125
2025-10-21,251.02601623535156
2025-10-22,248.6024169921875
2025-10-23,250.726806640625
2025-10-24,253.34988403320312
2025-10-27,257.8978576660156
2025-10-28,259.8825988769531
2025-10-29,261.0993957519531
2025-10-30,257.04010009765625
2025-10-31,258.27685546875
2025-11-03,259.54351806640625
2025-11-04,254.27740478515625
2025-11-05,255.90310668945312
2025-11-06,251.1656494140625
2025-11-07,250.39768981933594
2025-11-10,255.90310668945312
2025-11-11,255.21493530273438
2025-11-12,255.03541564941406
2025-11-13,249.8192138671875
2025-11-14,249.98875427246094
2025-11-17,247.8743438720703
2025-11-18,244.86231994628906
2025-11-19,246.29852294921875
2025-11-20,240.4739227294922
2025-11-21,242.27915954589844
2025-11-24,248.4827423095703
2025-11-25,250.0087127685547
2025-11-26,252.25277709960938
2025-11-28,254.22755432128906
2025-12-01,253.4595947265625
2025-12-02,255.41441345214844
2025-12-03,256.0327453613281
2025-12-04,255.78343200683594
2025-12-05,256.8506164550781
2025-12-08,256.3519287109375
2025-12-09,256.6711120605469
2025-12-10,257.7083435058594
2025-12-11,256.87054443359375
2025-12-12,251.90370178222656
2025-12-15,250.6968994140625
2025-12-16,251.18560791015625
2025-12-17,246.5378875732422
2025-12-18,250.09848022460938
2025-12-19,253.42965698242188
2025-12-22,254.58106994628906
2025-12-23,255.82936096191406
2025-12-24,256.5184020996094
2025-12-26,256.5284118652344
2025-12-29,255.30007934570312
2025-12-30,254.69091796875
